Training with hyperparameters: alpha=0.05, lambda=0.0001
Training data: ./Syn_8_8_8_2_10000/syn_biny/rp30.train.npz
Test data:     ./Syn_8_8_8_2_10000/syn_biny/rn30.test.npz
Loaded data with shape [9000,26]
Defining graph...

Training on experiment 1/10...
0	Obj: 0.6974,	F: 0.6931,	Cf: 0.693,	Imb: 0.0072,	Val: 0.693,	ValImb: 0.0074,	ValObj: 0.70	ate_train: 0.0000,	pehe_train: 0.0000	ate_ood: 0.0000,	pehe_ood: 0.0000,	Acc: 55.86%,	cAcc: 48.05%
1500	Obj: 0.3217,	F: 0.0528,	Cf: 0.190,	Imb: 29,	Val: 0.151,	ValImb: 27,	ValObj: 0.41	ate_train: 0.0001,	pehe_train: 0.8356	ate_ood: 0.0043,	pehe_ood: 0.6147,	Acc: 100.00%,	cAcc: 92.19%
1600	Obj: 0.3189,	F: 0.0575,	Cf: 0.224,	Imb: 27,	Val: 0.152,	ValImb: 26,	ValObj: 0.41	ate_train: 0.0053,	pehe_train: 0.8783	ate_ood: 0.0059,	pehe_ood: 0.6629,	Acc: 99.22%,	cAcc: 89.06%
1700	Obj: 0.3040,	F: 0.0485,	Cf: 0.209,	Imb: 26,	Val: 0.145,	ValImb: 25,	ValObj: 0.39	ate_train: 0.0025,	pehe_train: 0.8282	ate_ood: -0.0064,	pehe_ood: 0.6160,	Acc: 99.22%,	cAcc: 89.84%
1800	Obj: 0.3059,	F: 0.0405,	Cf: 0.220,	Imb: 28,	Val: 0.153,	ValImb: 27,	ValObj: 0.41	ate_train: -0.0019,	pehe_train: 0.8516	ate_ood: 0.0015,	pehe_ood: 0.6391,	Acc: 99.61%,	cAcc: 91.41%
1900	Obj: 0.3048,	F: 0.0408,	Cf: 0.236,	Imb: 28,	Val: 0.157,	ValImb: 26,	ValObj: 0.41	ate_train: 0.0073,	pehe_train: 0.8766	ate_ood: 0.0106,	pehe_ood: 0.6452,	Acc: 99.61%,	cAcc: 93.36%
2000	Obj: 0.3005,	F: 0.0380,	Cf: 0.222,	Imb: 27,	Val: 0.155,	ValImb: 26,	ValObj: 0.41	ate_train: 0.0034,	pehe_train: 0.8365	ate_ood: 0.0114,	pehe_ood: 0.6246,	Acc: 99.61%,	cAcc: 90.23%
2100	Obj: 0.2972,	F: 0.0342,	Cf: 0.241,	Imb: 27,	Val: 0.152,	ValImb: 26,	ValObj: 0.41	ate_train: 0.0081,	pehe_train: 0.8657	ate_ood: 0.0111,	pehe_ood: 0.6384,	Acc: 98.83%,	cAcc: 92.58%
2200	Obj: 0.2920,	F: 0.0328,	Cf: 0.236,	Imb: 27,	Val: 0.157,	ValImb: 25,	ValObj: 0.41	ate_train: 0.0071,	pehe_train: 0.8663	ate_ood: 0.0031,	pehe_ood: 0.6402,	Acc: 99.61%,	cAcc: 92.97%
2300	Obj: 0.2947,	F: 0.0276,	Cf: 0.241,	Imb: 28,	Val: 0.163,	ValImb: 27,	ValObj: 0.42	ate_train: 0.0043,	pehe_train: 0.8391	ate_ood: 0.0137,	pehe_ood: 0.6134,	Acc: 99.61%,	cAcc: 93.75%
2400	Obj: 0.2891,	F: 0.0275,	Cf: 0.252,	Imb: 27,	Val: 0.183,	ValImb: 26,	ValObj: 0.44	ate_train: 0.0033,	pehe_train: 0.8556	ate_ood: 0.0223,	pehe_ood: 0.6319,	Acc: 99.22%,	cAcc: 92.19%
2500	Obj: 0.2841,	F: 0.0230,	Cf: 0.258,	Imb: 27,	Val: 0.173,	ValImb: 26,	ValObj: 0.43	ate_train: 0.0008,	pehe_train: 0.8386	ate_ood: -0.0003,	pehe_ood: 0.5811,	Acc: 99.61%,	cAcc: 94.53%
2600	Obj: 0.2858,	F: 0.0204,	Cf: 0.246,	Imb: 28,	Val: 0.171,	ValImb: 27,	ValObj: 0.43	ate_train: 0.0031,	pehe_train: 0.8429	ate_ood: 0.0056,	pehe_ood: 0.6023,	Acc: 99.61%,	cAcc: 89.45%
2700	Obj: 0.2769,	F: 0.0230,	Cf: 0.282,	Imb: 25,	Val: 0.181,	ValImb: 24,	ValObj: 0.43	ate_train: 0.0100,	pehe_train: 0.8763	ate_ood: 0.0102,	pehe_ood: 0.6228,	Acc: 99.22%,	cAcc: 91.80%
2800	Obj: 0.2787,	F: 0.0188,	Cf: 0.269,	Imb: 27,	Val: 0.178,	ValImb: 25,	ValObj: 0.43	ate_train: 0.0042,	pehe_train: 0.8397	ate_ood: -0.0078,	pehe_ood: 0.5802,	Acc: 100.00%,	cAcc: 94.92%
2900	Obj: 0.2808,	F: 0.0187,	Cf: 0.278,	Imb: 27,	Val: 0.183,	ValImb: 26,	ValObj: 0.44	ate_train: 0.0028,	pehe_train: 0.8351	ate_ood: -0.0004,	pehe_ood: 0.5792,	Acc: 99.22%,	cAcc: 91.80%
3000	Obj: 0.2720,	F: 0.0141,	Cf: 0.278,	Imb: 26,	Val: 0.179,	ValImb: 25,	ValObj: 0.43	ate_train: 0.0052,	pehe_train: 0.8565	ate_ood: 0.0026,	pehe_ood: 0.6007,	Acc: 98.44%,	cAcc: 90.23%
3100	Obj: 0.2641,	F: 0.0145,	Cf: 0.286,	Imb: 25,	Val: 0.186,	ValImb: 24,	ValObj: 0.43	ate_train: 0.0058,	pehe_train: 0.8573	ate_ood: 0.0070,	pehe_ood: 0.6180,	Acc: 100.00%,	cAcc: 94.53%
3200	Obj: 0.2699,	F: 0.0121,	Cf: 0.285,	Imb: 26,	Val: 0.186,	ValImb: 25,	ValObj: 0.44	ate_train: 0.0103,	pehe_train: 0.8705	ate_ood: 0.0087,	pehe_ood: 0.6257,	Acc: 100.00%,	cAcc: 92.19%
3300	Obj: 0.2668,	F: 0.0122,	Cf: 0.297,	Imb: 26,	Val: 0.190,	ValImb: 24,	ValObj: 0.44	ate_train: 0.0119,	pehe_train: 0.8610	ate_ood: 0.0141,	pehe_ood: 0.6044,	Acc: 99.61%,	cAcc: 92.19%
3400	Obj: 0.2613,	F: 0.0108,	Cf: 0.304,	Imb: 25,	Val: 0.193,	ValImb: 24,	ValObj: 0.44	ate_train: 0.0139,	pehe_train: 0.8835	ate_ood: 0.0117,	pehe_ood: 0.6154,	Acc: 100.00%,	cAcc: 91.41%
3500	Obj: 0.2653,	F: 0.0122,	Cf: 0.319,	Imb: 25,	Val: 0.205,	ValImb: 24,	ValObj: 0.45	ate_train: 0.0113,	pehe_train: 0.8750	ate_ood: 0.0208,	pehe_ood: 0.6137,	Acc: 99.61%,	cAcc: 91.80%
3600	Obj: 0.2616,	F: 0.0102,	Cf: 0.314,	Imb: 25,	Val: 0.194,	ValImb: 24,	ValObj: 0.44	ate_train: 0.0090,	pehe_train: 0.8620	ate_ood: 0.0075,	pehe_ood: 0.5903,	Acc: 100.00%,	cAcc: 92.97%
3700	Obj: 0.2612,	F: 0.0090,	Cf: 0.333,	Imb: 25,	Val: 0.198,	ValImb: 24,	ValObj: 0.44	ate_train: 0.0153,	pehe_train: 0.8806	ate_ood: 0.0174,	pehe_ood: 0.6275,	Acc: 100.00%,	cAcc: 89.45%
3800	Obj: 0.2613,	F: 0.0104,	Cf: 0.321,	Imb: 25,	Val: 0.208,	ValImb: 24,	ValObj: 0.45	ate_train: 0.0094,	pehe_train: 0.8835	ate_ood: 0.0137,	pehe_ood: 0.6153,	Acc: 99.61%,	cAcc: 91.41%
3900	Obj: 0.2594,	F: 0.0099,	Cf: 0.319,	Imb: 25,	Val: 0.204,	ValImb: 24,	ValObj: 0.45	ate_train: 0.0096,	pehe_train: 0.8739	ate_ood: 0.0063,	pehe_ood: 0.5995,	Acc: 100.00%,	cAcc: 93.75%
4000	Obj: 0.2581,	F: 0.0082,	Cf: 0.315,	Imb: 25,	Val: 0.195,	ValImb: 24,	ValObj: 0.44	ate_train: 0.0096,	pehe_train: 0.8606	ate_ood: 0.0118,	pehe_ood: 0.6006,	Acc: 100.00%,	cAcc: 96.48%
4100	Obj: 0.2625,	F: 0.0078,	Cf: 0.324,	Imb: 26,	Val: 0.202,	ValImb: 25,	ValObj: 0.45	ate_train: 0.0111,	pehe_train: 0.8789	ate_ood: 0.0212,	pehe_ood: 0.6261,	Acc: 99.61%,	cAcc: 91.80%
4200	Obj: 0.2569,	F: 0.0072,	Cf: 0.313,	Imb: 25,	Val: 0.208,	ValImb: 23,	ValObj: 0.45	ate_train: 0.0119,	pehe_train: 0.8816	ate_ood: 0.0067,	pehe_ood: 0.6080,	Acc: 100.00%,	cAcc: 92.19%
4300	Obj: 0.2602,	F: 0.0083,	Cf: 0.331,	Imb: 25,	Val: 0.219,	ValImb: 24,	ValObj: 0.46	ate_train: 0.0023,	pehe_train: 0.8408	ate_ood: 0.0053,	pehe_ood: 0.5917,	Acc: 100.00%,	cAcc: 91.41%
4400	Obj: 0.2573,	F: 0.0066,	Cf: 0.316,	Imb: 25,	Val: 0.213,	ValImb: 24,	ValObj: 0.46	ate_train: 0.0103,	pehe_train: 0.8628	ate_ood: 0.0094,	pehe_ood: 0.5901,	Acc: 100.00%,	cAcc: 91.80%
4500	Obj: 0.2586,	F: 0.0065,	Cf: 0.338,	Imb: 25,	Val: 0.218,	ValImb: 24,	ValObj: 0.46	ate_train: 0.0103,	pehe_train: 0.8708	ate_ood: 0.0158,	pehe_ood: 0.6064,	Acc: 100.00%,	cAcc: 91.80%
4600	Obj: 0.2575,	F: 0.0065,	Cf: 0.330,	Imb: 25,	Val: 0.210,	ValImb: 24,	ValObj: 0.45	ate_train: 0.0119,	pehe_train: 0.8752	ate_ood: 0.0113,	pehe_ood: 0.6046,	Acc: 100.00%,	cAcc: 92.97%
4700	Obj: 0.2600,	F: 0.0072,	Cf: 0.342,	Imb: 25,	Val: 0.215,	ValImb: 24,	ValObj: 0.46	ate_train: 0.0121,	pehe_train: 0.8752	ate_ood: 0.0132,	pehe_ood: 0.5877,	Acc: 100.00%,	cAcc: 92.19%
4800	Obj: 0.2564,	F: 0.0067,	Cf: 0.331,	Imb: 25,	Val: 0.212,	ValImb: 23,	ValObj: 0.45	ate_train: 0.0083,	pehe_train: 0.8584	ate_ood: 0.0066,	pehe_ood: 0.6042,	Acc: 100.00%,	cAcc: 92.97%
4900	Obj: 0.2613,	F: 0.0063,	Cf: 0.336,	Imb: 26,	Val: 0.217,	ValImb: 24,	ValObj: 0.46	ate_train: 0.0077,	pehe_train: 0.8551	ate_ood: 0.0060,	pehe_ood: 0.5945,	Acc: 100.00%,	cAcc: 89.45%
4999	Obj: 0.2521,	F: 0.0057,	Cf: 0.348,	Imb: 24,	Val: 0.217,	ValImb: 23,	ValObj: 0.46	ate_train: 0.0088,	pehe_train: 0.8610	ate_ood: 0.0091,	pehe_ood: 0.6061,	Acc: 100.00%,	cAcc: 91.41%
Saving result to ./results//results_20240109_163020-866233/...

Training on experiment 2/10...
0	Obj: 0.6968,	F: 0.6931,	Cf: 0.693,	Imb: 0.0053,	Val: 0.693,	ValImb: 0.0053,	ValObj: 0.70	ate_train: 0.0000,	pehe_train: 0.0000	ate_ood: 0.0000,	pehe_ood: 0.0000,	Acc: 56.64%,	cAcc: 40.23%
100	Obj: 0.8265,	F: 0.4450,	Cf: 0.390,	Imb: 58,	Val: 0.446,	ValImb: 61,	ValObj: 0.84	ate_train: 0.0126,	pehe_train: 0.6108	ate_ood: 0.0151,	pehe_ood: 0.5938,	Acc: 70.31%,	cAcc: 71.88%
200	Obj: 0.3997,	F: 0.1771,	Cf: 0.200,	Imb: 20,	Val: 0.188,	ValImb: 22,	ValObj: 0.42	ate_train: -0.0505,	pehe_train: 0.6907	ate_ood: -0.0097,	pehe_ood: 0.6016,	Acc: 91.80%,	cAcc: 91.80%
300	Obj: 0.3887,	F: 0.1479,	Cf: 0.158,	Imb: 23,	Val: 0.164,	ValImb: 25,	ValObj: 0.42	ate_train: -0.0200,	pehe_train: 0.7326	ate_ood: 0.0238,	pehe_ood: 0.6190,	Acc: 93.75%,	cAcc: 94.92%
400	Obj: 0.4005,	F: 0.1490,	Cf: 0.177,	Imb: 25,	Val: 0.165,	ValImb: 27,	ValObj: 0.42	ate_train: -0.0186,	pehe_train: 0.7298	ate_ood: 0.0241,	pehe_ood: 0.6116,	Acc: 95.70%,	cAcc: 91.80%
500	Obj: 0.3912,	F: 0.1391,	Cf: 0.164,	Imb: 25,	Val: 0.156,	ValImb: 27,	ValObj: 0.42	ate_train: -0.0160,	pehe_train: 0.7657	ate_ood: 0.0236,	pehe_ood: 0.6404,	Acc: 94.53%,	cAcc: 92.97%
600	Obj: 0.3390,	F: 0.1296,	Cf: 0.160,	Imb: 17,	Val: 0.165,	ValImb: 20,	ValObj: 0.39	ate_train: -0.0030,	pehe_train: 0.7892	ate_ood: 0.0297,	pehe_ood: 0.6207,	Acc: 96.09%,	cAcc: 92.58%
700	Obj: 0.3437,	F: 0.1130,	Cf: 0.158,	Imb: 21,	Val: 0.159,	ValImb: 24,	ValObj: 0.40	ate_train: -0.0119,	pehe_train: 0.8187	ate_ood: 0.0198,	pehe_ood: 0.6192,	Acc: 98.44%,	cAcc: 92.58%
800	Obj: 0.3270,	F: 0.1051,	Cf: 0.157,	Imb: 20,	Val: 0.143,	ValImb: 21,	ValObj: 0.37	ate_train: 0.0008,	pehe_train: 0.8109	ate_ood: 0.0259,	pehe_ood: 0.6103,	Acc: 97.27%,	cAcc: 92.58%
900	Obj: 0.3385,	F: 0.0990,	Cf: 0.161,	Imb: 23,	Val: 0.160,	ValImb: 25,	ValObj: 0.41	ate_train: -0.0101,	pehe_train: 0.7665	ate_ood: 0.0123,	pehe_ood: 0.5920,	Acc: 98.44%,	cAcc: 92.97%
1000	Obj: 0.3255,	F: 0.0914,	Cf: 0.165,	Imb: 22,	Val: 0.152,	ValImb: 24,	ValObj: 0.40	ate_train: 0.0009,	pehe_train: 0.8030	ate_ood: 0.0179,	pehe_ood: 0.6001,	Acc: 97.66%,	cAcc: 91.02%
1100	Obj: 0.3205,	F: 0.0911,	Cf: 0.164,	Imb: 21,	Val: 0.156,	ValImb: 22,	ValObj: 0.39	ate_train: -0.0093,	pehe_train: 0.7777	ate_ood: 0.0071,	pehe_ood: 0.5937,	Acc: 98.05%,	cAcc: 93.75%
1200	Obj: 0.3036,	F: 0.0781,	Cf: 0.159,	Imb: 20,	Val: 0.149,	ValImb: 22,	ValObj: 0.39	ate_train: -0.0020,	pehe_train: 0.8197	ate_ood: 0.0154,	pehe_ood: 0.6080,	Acc: 98.83%,	cAcc: 91.80%
1300	Obj: 0.3076,	F: 0.0788,	Cf: 0.175,	Imb: 21,	Val: 0.150,	ValImb: 23,	ValObj: 0.39	ate_train: -0.0127,	pehe_train: 0.7854	ate_ood: 0.0000,	pehe_ood: 0.5828,	Acc: 98.05%,	cAcc: 95.70%
1400	Obj: 0.3154,	F: 0.0762,	Cf: 0.179,	Imb: 23,	Val: 0.158,	ValImb: 25,	ValObj: 0.41	ate_train: -0.0058,	pehe_train: 0.7882	ate_ood: 0.0088,	pehe_ood: 0.5726,	Acc: 98.05%,	cAcc: 92.58%
1500	Obj: 0.3027,	F: 0.0763,	Cf: 0.187,	Imb: 20,	Val: 0.171,	ValImb: 23,	ValObj: 0.41	ate_train: -0.0087,	pehe_train: 0.8465	ate_ood: 0.0086,	pehe_ood: 0.5951,	Acc: 98.83%,	cAcc: 94.53%
1600	Obj: 0.2956,	F: 0.0631,	Cf: 0.190,	Imb: 21,	Val: 0.154,	ValImb: 24,	ValObj: 0.40	ate_train: -0.0046,	pehe_train: 0.8308	ate_ood: -0.0033,	pehe_ood: 0.5902,	Acc: 98.83%,	cAcc: 96.88%
1700	Obj: 0.2814,	F: 0.0557,	Cf: 0.196,	Imb: 20,	Val: 0.154,	ValImb: 23,	ValObj: 0.39	ate_train: -0.0057,	pehe_train: 0.8446	ate_ood: -0.0017,	pehe_ood: 0.5877,	Acc: 99.22%,	cAcc: 94.53%
1800	Obj: 0.2826,	F: 0.0579,	Cf: 0.185,	Imb: 20,	Val: 0.159,	ValImb: 23,	ValObj: 0.40	ate_train: -0.0045,	pehe_train: 0.8449	ate_ood: 0.0021,	pehe_ood: 0.5912,	Acc: 100.00%,	cAcc: 97.27%
1900	Obj: 0.3019,	F: 0.0648,	Cf: 0.201,	Imb: 22,	Val: 0.168,	ValImb: 25,	ValObj: 0.42	ate_train: -0.0069,	pehe_train: 0.8207	ate_ood: 0.0124,	pehe_ood: 0.5710,	Acc: 99.61%,	cAcc: 90.23%
2000	Obj: 0.2753,	F: 0.0489,	Cf: 0.223,	Imb: 20,	Val: 0.167,	ValImb: 22,	ValObj: 0.40	ate_train: -0.0057,	pehe_train: 0.8323	ate_ood: 0.0001,	pehe_ood: 0.5666,	Acc: 100.00%,	cAcc: 94.53%
2100	Obj: 0.2820,	F: 0.0449,	Cf: 0.233,	Imb: 22,	Val: 0.164,	ValImb: 24,	ValObj: 0.41	ate_train: -0.0074,	pehe_train: 0.8149	ate_ood: 0.0107,	pehe_ood: 0.5583,	Acc: 100.00%,	cAcc: 94.92%
2200	Obj: 0.2607,	F: 0.0411,	Cf: 0.238,	Imb: 19,	Val: 0.175,	ValImb: 22,	ValObj: 0.41	ate_train: -0.0059,	pehe_train: 0.8294	ate_ood: 0.0120,	pehe_ood: 0.5656,	Acc: 100.00%,	cAcc: 93.75%
2300	Obj: 0.2678,	F: 0.0342,	Cf: 0.236,	Imb: 22,	Val: 0.165,	ValImb: 24,	ValObj: 0.41	ate_train: -0.0058,	pehe_train: 0.8185	ate_ood: 0.0120,	pehe_ood: 0.5514,	Acc: 99.61%,	cAcc: 90.62%
2400	Obj: 0.2689,	F: 0.0382,	Cf: 0.241,	Imb: 21,	Val: 0.173,	ValImb: 24,	ValObj: 0.42	ate_train: -0.0007,	pehe_train: 0.8319	ate_ood: 0.0187,	pehe_ood: 0.5565,	Acc: 100.00%,	cAcc: 91.80%
2500	Obj: 0.2518,	F: 0.0298,	Cf: 0.251,	Imb: 19,	Val: 0.174,	ValImb: 22,	ValObj: 0.41	ate_train: -0.0001,	pehe_train: 0.8350	ate_ood: 0.0081,	pehe_ood: 0.5487,	Acc: 99.61%,	cAcc: 91.41%
2600	Obj: 0.2516,	F: 0.0258,	Cf: 0.258,	Imb: 20,	Val: 0.179,	ValImb: 22,	ValObj: 0.42	ate_train: -0.0049,	pehe_train: 0.8260	ate_ood: 0.0148,	pehe_ood: 0.5270,	Acc: 99.61%,	cAcc: 90.62%
2700	Obj: 0.2568,	F: 0.0281,	Cf: 0.244,	Imb: 21,	Val: 0.165,	ValImb: 23,	ValObj: 0.40	ate_train: -0.0023,	pehe_train: 0.8446	ate_ood: 0.0155,	pehe_ood: 0.5565,	Acc: 99.61%,	cAcc: 89.84%
2800	Obj: 0.2513,	F: 0.0261,	Cf: 0.268,	Imb: 20,	Val: 0.173,	ValImb: 23,	ValObj: 0.41	ate_train: 0.0010,	pehe_train: 0.8609	ate_ood: 0.0135,	pehe_ood: 0.5498,	Acc: 100.00%,	cAcc: 90.23%
2900	Obj: 0.2501,	F: 0.0203,	Cf: 0.285,	Imb: 21,	Val: 0.176,	ValImb: 23,	ValObj: 0.42	ate_train: -0.0010,	pehe_train: 0.8538	ate_ood: 0.0161,	pehe_ood: 0.5618,	Acc: 100.00%,	cAcc: 92.97%
3000	Obj: 0.2515,	F: 0.0220,	Cf: 0.276,	Imb: 21,	Val: 0.180,	ValImb: 23,	ValObj: 0.42	ate_train: 0.0013,	pehe_train: 0.8560	ate_ood: 0.0124,	pehe_ood: 0.5434,	Acc: 98.83%,	cAcc: 92.97%
3100	Obj: 0.2510,	F: 0.0189,	Cf: 0.295,	Imb: 21,	Val: 0.185,	ValImb: 24,	ValObj: 0.43	ate_train: -0.0053,	pehe_train: 0.8240	ate_ood: 0.0054,	pehe_ood: 0.5291,	Acc: 100.00%,	cAcc: 96.48%
3200	Obj: 0.2500,	F: 0.0153,	Cf: 0.289,	Imb: 22,	Val: 0.182,	ValImb: 24,	ValObj: 0.43	ate_train: -0.0022,	pehe_train: 0.8499	ate_ood: 0.0149,	pehe_ood: 0.5441,	Acc: 98.83%,	cAcc: 90.62%
3300	Obj: 0.2433,	F: 0.0170,	Cf: 0.299,	Imb: 20,	Val: 0.195,	ValImb: 23,	ValObj: 0.43	ate_train: 0.0003,	pehe_train: 0.8580	ate_ood: 0.0134,	pehe_ood: 0.5562,	Acc: 99.22%,	cAcc: 94.53%
3400	Obj: 0.2482,	F: 0.0151,	Cf: 0.301,	Imb: 21,	Val: 0.190,	ValImb: 24,	ValObj: 0.43	ate_train: -0.0003,	pehe_train: 0.8619	ate_ood: 0.0144,	pehe_ood: 0.5594,	Acc: 100.00%,	cAcc: 91.41%
3500	Obj: 0.2539,	F: 0.0181,	Cf: 0.323,	Imb: 22,	Val: 0.196,	ValImb: 24,	ValObj: 0.44	ate_train: 0.0017,	pehe_train: 0.8703	ate_ood: 0.0204,	pehe_ood: 0.5591,	Acc: 99.61%,	cAcc: 91.41%
3600	Obj: 0.2457,	F: 0.0127,	Cf: 0.311,	Imb: 21,	Val: 0.186,	ValImb: 24,	ValObj: 0.43	ate_train: -0.0025,	pehe_train: 0.8467	ate_ood: 0.0097,	pehe_ood: 0.5198,	Acc: 100.00%,	cAcc: 92.58%
3700	Obj: 0.2414,	F: 0.0110,	Cf: 0.328,	Imb: 21,	Val: 0.201,	ValImb: 23,	ValObj: 0.44	ate_train: -0.0013,	pehe_train: 0.8668	ate_ood: 0.0144,	pehe_ood: 0.5424,	Acc: 100.00%,	cAcc: 92.58%
3800	Obj: 0.2383,	F: 0.0119,	Cf: 0.324,	Imb: 20,	Val: 0.202,	ValImb: 23,	ValObj: 0.44	ate_train: 0.0015,	pehe_train: 0.8547	ate_ood: 0.0212,	pehe_ood: 0.5432,	Acc: 100.00%,	cAcc: 91.80%
3900	Obj: 0.2403,	F: 0.0112,	Cf: 0.337,	Imb: 21,	Val: 0.200,	ValImb: 23,	ValObj: 0.44	ate_train: 0.0007,	pehe_train: 0.8592	ate_ood: 0.0149,	pehe_ood: 0.5519,	Acc: 100.00%,	cAcc: 96.48%
4000	Obj: 0.2411,	F: 0.0132,	Cf: 0.329,	Imb: 20,	Val: 0.212,	ValImb: 23,	ValObj: 0.45	ate_train: -0.0008,	pehe_train: 0.8536	ate_ood: 0.0142,	pehe_ood: 0.5442,	Acc: 99.61%,	cAcc: 93.75%
4100	Obj: 0.2390,	F: 0.0110,	Cf: 0.331,	Imb: 21,	Val: 0.202,	ValImb: 23,	ValObj: 0.44	ate_train: 0.0017,	pehe_train: 0.8686	ate_ood: 0.0120,	pehe_ood: 0.5385,	Acc: 100.00%,	cAcc: 91.41%
4200	Obj: 0.2410,	F: 0.0095,	Cf: 0.341,	Imb: 21,	Val: 0.210,	ValImb: 23,	ValObj: 0.45	ate_train: -0.0034,	pehe_train: 0.8553	ate_ood: 0.0169,	pehe_ood: 0.5407,	Acc: 100.00%,	cAcc: 91.02%
4300	Obj: 0.2364,	F: 0.0094,	Cf: 0.335,	Imb: 20,	Val: 0.205,	ValImb: 23,	ValObj: 0.44	ate_train: -0.0001,	pehe_train: 0.8687	ate_ood: 0.0214,	pehe_ood: 0.5469,	Acc: 99.61%,	cAcc: 88.67%
