Training with hyperparameters: alpha=0.0001, lambda=0
Training data: ./Syn_8_8_8_2_10000/syn_conty/rp25.train.npz
Test data:     ./Syn_8_8_8_2_10000/syn_conty/rn30.test.npz
Loaded data with shape [9000,26]
Defining graph...

Training on experiment 1/10...
0	Obj: 0.4783,	F: 0.6906,	Cf: 0.597,	Imb: 1.9e-08,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.0409,	pehe_train: 0.0535	ate_ood: 0.0409,	pehe_ood: 0.0540
2200	Obj: 0.0062,	F: 0.2891,	Cf: 0.303,	Imb: 9.1e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8664,	pehe_train: 1.1338	ate_ood: 0.8664,	pehe_ood: 1.1429
2300	Obj: 0.0053,	F: 0.2886,	Cf: 0.312,	Imb: 9.1e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8854,	pehe_train: 1.1586	ate_ood: 0.8854,	pehe_ood: 1.1679
2400	Obj: 0.0046,	F: 0.2886,	Cf: 0.310,	Imb: 9.1e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8757,	pehe_train: 1.1460	ate_ood: 0.8757,	pehe_ood: 1.1552
2500	Obj: 0.0042,	F: 0.2903,	Cf: 0.309,	Imb: 9.1e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.9037,	pehe_train: 1.1826	ate_ood: 0.9037,	pehe_ood: 1.1921
2600	Obj: 0.0036,	F: 0.2887,	Cf: 0.305,	Imb: 6.6e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8633,	pehe_train: 1.1297	ate_ood: 0.8633,	pehe_ood: 1.1387
2700	Obj: 0.0033,	F: 0.2905,	Cf: 0.311,	Imb: 5.5e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8418,	pehe_train: 1.1016	ate_ood: 0.8418,	pehe_ood: 1.1104
2800	Obj: 0.0028,	F: 0.2888,	Cf: 0.307,	Imb: 4.5e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8556,	pehe_train: 1.1197	ate_ood: 0.8556,	pehe_ood: 1.1286
2900	Obj: 0.0025,	F: 0.2886,	Cf: 0.307,	Imb: 3.8e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8727,	pehe_train: 1.1420	ate_ood: 0.8727,	pehe_ood: 1.1511
3000	Obj: 0.0022,	F: 0.2887,	Cf: 0.314,	Imb: 3.6e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8866,	pehe_train: 1.1602	ate_ood: 0.8866,	pehe_ood: 1.1695
3100	Obj: 0.0020,	F: 0.2886,	Cf: 0.308,	Imb: 2.4e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8656,	pehe_train: 1.1328	ate_ood: 0.8656,	pehe_ood: 1.1418
3200	Obj: 0.0018,	F: 0.2891,	Cf: 0.309,	Imb: 1.9e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8567,	pehe_train: 1.1211	ate_ood: 0.8567,	pehe_ood: 1.1301
3300	Obj: 0.0016,	F: 0.2887,	Cf: 0.305,	Imb: 1.9e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8587,	pehe_train: 1.1237	ate_ood: 0.8587,	pehe_ood: 1.1327
3400	Obj: 0.0015,	F: 0.2889,	Cf: 0.317,	Imb: 1.9e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.9000,	pehe_train: 1.1778	ate_ood: 0.9000,	pehe_ood: 1.1872
3500	Obj: 0.0014,	F: 0.2889,	Cf: 0.308,	Imb: 1.9e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8856,	pehe_train: 1.1589	ate_ood: 0.8856,	pehe_ood: 1.1682
3600	Obj: 0.0012,	F: 0.2888,	Cf: 0.315,	Imb: 1.2e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.9026,	pehe_train: 1.1811	ate_ood: 0.9026,	pehe_ood: 1.1906
3700	Obj: 0.0011,	F: 0.2886,	Cf: 0.308,	Imb: 7.2e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8683,	pehe_train: 1.1362	ate_ood: 0.8683,	pehe_ood: 1.1453
3800	Obj: 0.0010,	F: 0.2886,	Cf: 0.311,	Imb: 5.3e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8804,	pehe_train: 1.1522	ate_ood: 0.8804,	pehe_ood: 1.1614
3900	Obj: 0.0009,	F: 0.2886,	Cf: 0.309,	Imb: 6.9e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8721,	pehe_train: 1.1413	ate_ood: 0.8721,	pehe_ood: 1.1504
4000	Obj: 0.0009,	F: 0.2886,	Cf: 0.307,	Imb: 6.9e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8642,	pehe_train: 1.1309	ate_ood: 0.8642,	pehe_ood: 1.1399
4100	Obj: 0.0008,	F: 0.2886,	Cf: 0.307,	Imb: 6.8e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8659,	pehe_train: 1.1331	ate_ood: 0.8659,	pehe_ood: 1.1422
4200	Obj: 0.0007,	F: 0.2886,	Cf: 0.311,	Imb: 6.8e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8796,	pehe_train: 1.1510	ate_ood: 0.8796,	pehe_ood: 1.1602
4300	Obj: 0.0007,	F: 0.2887,	Cf: 0.315,	Imb: 2.9e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8974,	pehe_train: 1.1744	ate_ood: 0.8974,	pehe_ood: 1.1838
4400	Obj: 0.0007,	F: 0.2886,	Cf: 0.310,	Imb: 1.3e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8739,	pehe_train: 1.1436	ate_ood: 0.8739,	pehe_ood: 1.1528
4500	Obj: 0.0006,	F: 0.2886,	Cf: 0.312,	Imb: 1.8e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8784,	pehe_train: 1.1495	ate_ood: 0.8784,	pehe_ood: 1.1587
4600	Obj: 0.0006,	F: 0.2886,	Cf: 0.309,	Imb: 1.8e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8677,	pehe_train: 1.1354	ate_ood: 0.8677,	pehe_ood: 1.1445
4700	Obj: 0.0006,	F: 0.2885,	Cf: 0.309,	Imb: 1.2e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8741,	pehe_train: 1.1439	ate_ood: 0.8741,	pehe_ood: 1.1530
4800	Obj: 0.0005,	F: 0.2888,	Cf: 0.307,	Imb: 1.3e-20,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8783,	pehe_train: 1.1493	ate_ood: 0.8783,	pehe_ood: 1.1586
4900	Obj: 0.0005,	F: 0.2886,	Cf: 0.308,	Imb: 8.1e-21,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8705,	pehe_train: 1.1391	ate_ood: 0.8705,	pehe_ood: 1.1483
4999	Obj: 0.0005,	F: 0.2886,	Cf: 0.311,	Imb: 8.1e-21,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8782,	pehe_train: 1.1492	ate_ood: 0.8782,	pehe_ood: 1.1584
Saving result to ./results//results_20240109_155100-450903/...

Training on experiment 2/10...
0	Obj: 0.4772,	F: 0.6894,	Cf: 0.591,	Imb: 2.4e-08,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.0514,	pehe_train: 0.0670	ate_ood: 0.0514,	pehe_ood: 0.0667
100	Obj: 0.5779,	F: 0.2947,	Cf: 0.311,	Imb: 7.3,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.5400,	pehe_train: 0.9761	ate_ood: -0.1135,	pehe_ood: 0.5387
200	Obj: 0.4123,	F: 0.2195,	Cf: 0.237,	Imb: 7.8,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8530,	pehe_train: 1.1556	ate_ood: 0.3534,	pehe_ood: 0.5459
