Training with hyperparameters: alpha=0.0001, lambda=0
Training data: ./Syn_8_8_8_2_10000/syn_conty/rp25.train.npz
Test data:     ./Syn_8_8_8_2_10000/syn_conty/rn30.test.npz
Loaded data with shape [9000,26]
Defining graph...

Training on experiment 1/10...
0	Obj: 0.4783,	F: 0.6906,	Cf: 0.597,	Imb: 1.9e-08,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.0409,	pehe_train: 0.0535	ate_ood: 0.0409,	pehe_ood: 0.0540
2200	Obj: 0.0062,	F: 0.2891,	Cf: 0.303,	Imb: 9.1e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8664,	pehe_train: 1.1338	ate_ood: 0.8664,	pehe_ood: 1.1429
2300	Obj: 0.0053,	F: 0.2886,	Cf: 0.312,	Imb: 9.1e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8854,	pehe_train: 1.1586	ate_ood: 0.8854,	pehe_ood: 1.1679
2400	Obj: 0.0046,	F: 0.2886,	Cf: 0.310,	Imb: 9.1e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8757,	pehe_train: 1.1460	ate_ood: 0.8757,	pehe_ood: 1.1552
2500	Obj: 0.0042,	F: 0.2903,	Cf: 0.309,	Imb: 9.1e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.9037,	pehe_train: 1.1826	ate_ood: 0.9037,	pehe_ood: 1.1921
2600	Obj: 0.0036,	F: 0.2887,	Cf: 0.305,	Imb: 6.6e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8633,	pehe_train: 1.1297	ate_ood: 0.8633,	pehe_ood: 1.1387
2700	Obj: 0.0033,	F: 0.2905,	Cf: 0.311,	Imb: 5.5e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8418,	pehe_train: 1.1016	ate_ood: 0.8418,	pehe_ood: 1.1104
2800	Obj: 0.0028,	F: 0.2888,	Cf: 0.307,	Imb: 4.5e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8556,	pehe_train: 1.1197	ate_ood: 0.8556,	pehe_ood: 1.1286
2900	Obj: 0.0025,	F: 0.2886,	Cf: 0.307,	Imb: 3.8e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8727,	pehe_train: 1.1420	ate_ood: 0.8727,	pehe_ood: 1.1511
2999	Obj: 0.0022,	F: 0.2885,	Cf: 0.310,	Imb: 3.6e-19,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8782,	pehe_train: 1.1493	ate_ood: 0.8782,	pehe_ood: 1.1585
Saving result to ./results//results_20240109_154750-083096/...

Training on experiment 2/10...
0	Obj: 0.4781,	F: 0.6904,	Cf: 0.592,	Imb: 2.4e-08,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.0508,	pehe_train: 0.0661	ate_ood: 0.0508,	pehe_ood: 0.0659
100	Obj: 0.0792,	F: 0.2910,	Cf: 0.292,	Imb: 0.0037,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.7975,	pehe_train: 1.0386	ate_ood: 0.7975,	pehe_ood: 1.0349
200	Obj: 0.0724,	F: 0.2904,	Cf: 0.308,	Imb: 0.0031,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8332,	pehe_train: 1.0851	ate_ood: 0.8332,	pehe_ood: 1.0813
300	Obj: 0.0661,	F: 0.2893,	Cf: 0.307,	Imb: 0.0027,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8969,	pehe_train: 1.1681	ate_ood: 0.8969,	pehe_ood: 1.1639
400	Obj: 0.0605,	F: 0.2893,	Cf: 0.319,	Imb: 0.0023,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8911,	pehe_train: 1.1604	ate_ood: 0.8911,	pehe_ood: 1.1563
500	Obj: 0.0547,	F: 0.2884,	Cf: 0.312,	Imb: 0.0019,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8791,	pehe_train: 1.1449	ate_ood: 0.8791,	pehe_ood: 1.1408
600	Obj: 0.0496,	F: 0.2884,	Cf: 0.309,	Imb: 0.0016,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8892,	pehe_train: 1.1580	ate_ood: 0.8892,	pehe_ood: 1.1539
700	Obj: 0.0450,	F: 0.2886,	Cf: 0.313,	Imb: 0.0013,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.9060,	pehe_train: 1.1799	ate_ood: 0.9060,	pehe_ood: 1.1757
800	Obj: 0.0404,	F: 0.2885,	Cf: 0.303,	Imb: 0.0011,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8660,	pehe_train: 1.1278	ate_ood: 0.8660,	pehe_ood: 1.1238
900	Obj: 0.0367,	F: 0.2903,	Cf: 0.313,	Imb: 0.00088,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8514,	pehe_train: 1.1088	ate_ood: 0.8514,	pehe_ood: 1.1048
1000	Obj: 0.0323,	F: 0.2887,	Cf: 0.310,	Imb: 0.00071,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8623,	pehe_train: 1.1230	ate_ood: 0.8623,	pehe_ood: 1.1190
1100	Obj: 0.0285,	F: 0.2882,	Cf: 0.308,	Imb: 0.00057,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8694,	pehe_train: 1.1323	ate_ood: 0.8694,	pehe_ood: 1.1283
1200	Obj: 0.0252,	F: 0.2888,	Cf: 0.319,	Imb: 0.00045,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.9009,	pehe_train: 1.1733	ate_ood: 0.9009,	pehe_ood: 1.1691
1300	Obj: 0.0222,	F: 0.2887,	Cf: 0.306,	Imb: 0.00036,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8858,	pehe_train: 1.1536	ate_ood: 0.8858,	pehe_ood: 1.1495
1400	Obj: 0.0192,	F: 0.2882,	Cf: 0.311,	Imb: 0.00028,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8904,	pehe_train: 1.1596	ate_ood: 0.8904,	pehe_ood: 1.1555
1500	Obj: 0.0167,	F: 0.2882,	Cf: 0.307,	Imb: 0.00022,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8715,	pehe_train: 1.1350	ate_ood: 0.8715,	pehe_ood: 1.1310
1600	Obj: 0.0145,	F: 0.2887,	Cf: 0.319,	Imb: 0.00017,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.9065,	pehe_train: 1.1806	ate_ood: 0.9065,	pehe_ood: 1.1764
1700	Obj: 0.0126,	F: 0.2885,	Cf: 0.302,	Imb: 0.00013,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8497,	pehe_train: 1.1066	ate_ood: 0.8497,	pehe_ood: 1.1026
1800	Obj: 0.0108,	F: 0.2883,	Cf: 0.312,	Imb: 9.3e-05,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8946,	pehe_train: 1.1651	ate_ood: 0.8946,	pehe_ood: 1.1609
1900	Obj: 0.0094,	F: 0.2883,	Cf: 0.313,	Imb: 7e-05,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8926,	pehe_train: 1.1624	ate_ood: 0.8926,	pehe_ood: 1.1583
2000	Obj: 0.0081,	F: 0.2885,	Cf: 0.316,	Imb: 5.2e-05,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8964,	pehe_train: 1.1674	ate_ood: 0.8964,	pehe_ood: 1.1633
2100	Obj: 0.0071,	F: 0.2902,	Cf: 0.314,	Imb: 4e-05,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8570,	pehe_train: 1.1160	ate_ood: 0.8570,	pehe_ood: 1.1121
2200	Obj: 0.0061,	F: 0.2894,	Cf: 0.310,	Imb: 2.9e-05,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8506,	pehe_train: 1.1077	ate_ood: 0.8506,	pehe_ood: 1.1038
2300	Obj: 0.0053,	F: 0.2883,	Cf: 0.313,	Imb: 2.2e-05,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8848,	pehe_train: 1.1523	ate_ood: 0.8848,	pehe_ood: 1.1483
2400	Obj: 0.0046,	F: 0.2891,	Cf: 0.321,	Imb: 1.6e-05,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.9133,	pehe_train: 1.1894	ate_ood: 0.9133,	pehe_ood: 1.1852
2500	Obj: 0.0039,	F: 0.2883,	Cf: 0.312,	Imb: 1.1e-05,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8811,	pehe_train: 1.1475	ate_ood: 0.8811,	pehe_ood: 1.1434
2600	Obj: 0.0035,	F: 0.2888,	Cf: 0.305,	Imb: 8.5e-06,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8463,	pehe_train: 1.1021	ate_ood: 0.8463,	pehe_ood: 1.0982
2700	Obj: 0.0030,	F: 0.2884,	Cf: 0.308,	Imb: 6e-06,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8629,	pehe_train: 1.1238	ate_ood: 0.8629,	pehe_ood: 1.1198
2800	Obj: 0.0027,	F: 0.2885,	Cf: 0.313,	Imb: 4.4e-06,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8826,	pehe_train: 1.1494	ate_ood: 0.8826,	pehe_ood: 1.1453
2900	Obj: 0.0024,	F: 0.2885,	Cf: 0.310,	Imb: 3.2e-06,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8681,	pehe_train: 1.1306	ate_ood: 0.8681,	pehe_ood: 1.1266
2999	Obj: 0.0021,	F: 0.2882,	Cf: 0.312,	Imb: 2.1e-06,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.8893,	pehe_train: 1.1581	ate_ood: 0.8893,	pehe_ood: 1.1540
Saving result to ./results//results_20240109_154750-083096/...

Training on experiment 3/10...
0	Obj: 0.4760,	F: 0.6888,	Cf: 0.593,	Imb: 1.4e-08,	Val: nan,	ValImb: nan,	ValObj: nan	ate_train: 0.0555,	pehe_train: 0.0725	ate_ood: 0.0555,	pehe_ood: 0.0720
